日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Viewability,Measured Ads,% Measured Ads,Viewable Impressions,% Viewable Impressions,Non-Viewable Ads,% Non-Viewable Ads,Average Time In View (Sec)
20260126,16,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,122,61,61,100.00%,58,95.08%,3,4.92%,30.12
20260126,16,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,14,7,7,100.00%,4,57.14%,3,42.86%,14.73
20260126,16,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,188,0,0,0.00%,0,0.00%,0,0.00%,0.00
20260126,16,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,359,179,179,100.00%,109,60.89%,70,39.11%,5.52
20260126,16,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"2,915","1,453","1,453",100.00%,858,59.05%,595,40.95%,7.80
20260126,16,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,252,125,125,100.00%,103,82.40%,22,17.60%,14.73
20260126,16,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,98,49,49,100.00%,36,73.47%,13,26.53%,130.49
20260126,16,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,162,81,81,100.00%,31,38.27%,50,61.73%,6.70
20260126,16,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,823,366,366,100.00%,126,34.43%,240,65.57%,3.34
20260126,16,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,"1,197",612,612,100.00%,70,11.44%,542,88.56%,0.49
20260126,16,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"2,195","1,001","1,001",100.00%,144,14.39%,857,85.61%,1.23
20260126,16,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,0.93
20260126,16,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,12,4,4,100.00%,1,25.00%,3,75.00%,0.70
20260126,16,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,"305,897","159,631","159,631",100.00%,"38,335",24.01%,"121,296",75.99%,1.09
20260126,16,艾得基客行銷顧問股份有限公司,3738,痞客邦,13928,CF_300x600_全網版位_痞客邦,,知名媒體,,58,27,27,100.00%,7,25.93%,20,74.07%,4.43
20260126,16,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,"1,490",718,718,100.00%,370,51.53%,348,48.47%,6.14
20260126,16,第一網站股份有限公司,2601,Meme梗圖倉庫,14037,MW_320x480_meme,,,,6,3,3,100.00%,1,33.33%,2,66.67%,0.79
20260126,16,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,48,14,14,100.00%,7,50.00%,7,50.00%,2.88
20260126,16,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,76,7,7,100.00%,4,57.14%,3,42.86%,4.76
20260126,16,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,0.33
20260126,16,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,207,70,70,100.00%,40,57.14%,30,42.86%,2.89
20260126,16,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,巨思文化股份有限公司,3052,經理人_HB,14241,MW_300x250_內文下方_經理人-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,巨思文化股份有限公司,3053,數位時代_HB,14242,CF_300x250_內文下方左側_數位時代-HB,,知名媒體,,29,13,13,100.00%,0,0.00%,13,100.00%,0.00
20260126,16,巨思文化股份有限公司,3053,數位時代_HB,14243,CF_300x250_內文下方右側_數位時代-HB,,知名媒體,,35,17,17,100.00%,0,0.00%,17,100.00%,0.00
20260126,16,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,12,6,6,100.00%,0,0.00%,6,100.00%,0.00
20260126,16,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,202,98,98,100.00%,50,51.02%,48,48.98%,4.54
20260126,16,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,618,302,302,100.00%,126,41.72%,176,58.28%,6.44
20260126,16,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,"7,143","3,536","3,536",100.00%,"2,422",68.50%,"1,114",31.50%,7.24
20260126,16,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"23,266","11,498","11,498",100.00%,319,2.77%,"11,179",97.23%,0.09
20260126,16,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,108,54,54,100.00%,47,87.04%,7,12.96%,26.78
20260126,16,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,52,22,22,100.00%,5,22.73%,17,77.27%,1.71
20260126,16,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,24,12,12,100.00%,8,66.67%,4,33.33%,17.49
20260126,16,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,"1,248",623,623,100.00%,561,90.05%,62,9.95%,24.49
20260126,16,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,870,384,384,100.00%,177,46.09%,207,53.91%,3.81
20260126,16,CBROOT LTD,3352,西瓜卡通-exchange,15969,CF_728x90_影音內容_西瓜卡通-exchange,,,,32,16,16,100.00%,0,0.00%,16,100.00%,0.00
20260126,16,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,128,49,49,100.00%,12,24.49%,37,75.51%,6.80
20260126,16,時報資訊股份有限公司,2817,旺得富,16910,CF_300x250_Billboard_1s_旺得富,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,20.85
20260126,16,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,24,12,12,100.00%,3,25.00%,9,75.00%,1.20
20260126,16,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,16950,CF_160x600_Banner_繁中寶可夢卡表生成器-奶爸工作室-exchange,,,,12,6,6,100.00%,3,50.00%,3,50.00%,4.64
20260126,16,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,16951,CF_300x600_Banner_繁中寶可夢卡表生成器-奶爸工作室-exchange,,,,6,3,3,100.00%,2,66.67%,1,33.33%,8.30
20260126,16,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"14,904","7,380","7,380",100.00%,"5,554",75.26%,"1,826",24.74%,6.41
20260126,16,朱光宁,3361,提莫書屋-mobile,16958,MW_置底創意_提莫書屋-mobile,,,,62,31,31,100.00%,25,80.65%,6,19.35%,17.02
20260126,16,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,56,28,28,100.00%,19,67.86%,9,32.14%,2.97
20260126,16,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,32,16,16,100.00%,0,0.00%,16,100.00%,0.00
20260126,16,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,34.74
20260126,16,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,"6,627","3,186","3,186",100.00%,"2,012",63.15%,"1,174",36.85%,2.83
20260126,16,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,30,15,15,100.00%,15,100.00%,0,0.00%,31.63
20260126,16,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"35,486","14,039","14,038",99.99%,"6,491",46.24%,"7,547",53.76%,3.78
20260126,16,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,20.33
20260126,16,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"32,574","15,939","15,934",99.97%,"2,404",15.09%,"13,530",84.91%,0.41
20260126,16,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"58,485","28,644","28,640",99.99%,"11,284",39.40%,"17,356",60.60%,1.66
20260126,16,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,6,3,3,100.00%,1,33.33%,2,66.67%,1.91
20260126,16,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"44,201","21,681","21,681",100.00%,"14,634",67.50%,"7,047",32.50%,16.18
20260126,16,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,"2,935",542,542,100.00%,78,14.39%,464,85.61%,0.78
20260126,16,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,436,214,214,100.00%,202,94.39%,12,5.61%,29.44
20260126,16,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,18,9,9,100.00%,9,100.00%,0,0.00%,5.56
20260126,16,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"17,827","8,809","8,808",99.99%,"8,083",91.77%,725,8.23%,16.66
20260126,16,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,8,3,3,100.00%,1,33.33%,2,66.67%,1.67
20260126,16,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,26,12,12,100.00%,1,8.33%,11,91.67%,0.26
20260126,16,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,106,53,53,100.00%,8,15.09%,45,84.91%,0.35
20260126,16,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,192,95,95,100.00%,1,1.05%,94,98.95%,0.01
20260126,16,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,"1,848",827,827,100.00%,116,14.03%,711,85.97%,0.48
20260126,16,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"3,005","1,420","1,420",100.00%,861,60.63%,559,39.37%,42.34
20260126,16,第一網站股份有限公司,3440,fsa_passback_first,18266,(子)CF_970x250_cfbanner_blog,,,子聯播網,"1,540",657,657,100.00%,89,13.55%,568,86.45%,0.86
20260126,16,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,6,2,2,100.00%,2,100.00%,0,0.00%,1.62
20260126,16,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,112,56,56,100.00%,53,94.64%,3,5.36%,4.65
20260126,16,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,"1,071",489,489,100.00%,112,22.90%,377,77.10%,4.13
20260126,16,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,18,6,6,100.00%,6,100.00%,0,0.00%,18.66
20260126,16,冰楓科技有限公司,3485,冰楓論壇-exchange,18491,CF_300x250_Banner_ 冰楓論壇-exchange,,,,6,3,3,100.00%,3,100.00%,0,0.00%,5.30
20260126,16,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,494,209,209,100.00%,108,51.67%,101,48.33%,6.45
20260126,16,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,30,15,15,100.00%,9,60.00%,6,40.00%,3.84
20260126,16,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,20,8,8,100.00%,4,50.00%,4,50.00%,35.80
20260126,16,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,124,62,62,100.00%,9,14.52%,53,85.48%,2.01
20260126,16,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,18876,CF_首頁連結bar下方_縮短網址產生器-reurl-exchange,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,10.67
20260126,16,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,6,3,3,100.00%,2,66.67%,1,33.33%,6.67
20260126,16,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18911,MW_300x250_首頁_ENDBANNER_5_台灣英文新聞(new)-exchange,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18912,MW_300x250_首頁_文中橫幅_2_台灣英文新聞(new)-exchange,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18914,MW_320x100_內文頁_置頂橫幅_台灣英文新聞(new)-exchange,,知名媒體,,9,1,1,100.00%,0,0.00%,1,100.00%,0.00
20260126,16,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,164,73,73,100.00%,8,10.96%,65,89.04%,4.07
20260126,16,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,36,18,18,100.00%,13,72.22%,5,27.78%,19.28
20260126,16,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"6,632","3,255","3,255",100.00%,"1,475",45.31%,"1,780",54.69%,10.10
20260126,16,德榕企業有限公司,3577,TW Bodhi,20705,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,8,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,316,158,157,99.37%,0,0.00%,157,100.00%,0.00
20260126,16,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,75,37,37,100.00%,1,2.70%,36,97.30%,0.14
20260126,16,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"11,679","5,333","5,333",100.00%,"1,508",28.28%,"3,825",71.72%,1.60
20260126,16,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"4,013","1,769","1,769",100.00%,378,21.37%,"1,391",78.63%,1.08
20260126,16,第一網站股份有限公司,3440,fsa_passback_first,21702,(子)CF_970x250_cfbanner_blog,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.47
20260126,16,朱光宁,3269,石頭小說-mobile,21741,MW_320x480_蓋版_石頭小說-mobile,antifroud,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.31
20260126,16,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,36,18,18,100.00%,10,55.56%,8,44.44%,10.67
20260126,16,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,272,136,136,100.00%,81,59.56%,55,40.44%,2.83
20260126,16,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,171,84,84,100.00%,64,76.19%,20,23.81%,20.41
20260126,16,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"3,655","1,715","1,715",100.00%,"1,200",69.97%,515,30.03%,23.58
20260126,16,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,379,181,181,100.00%,102,56.35%,79,43.65%,4.74
20260126,16,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21771,MW_文章四_336x280_TVBS-食尚玩家_HB,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,2.46
20260126,16,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21772,MW_文章置底_320x100_TVBS-食尚玩家_HB,,知名媒體,,6,3,3,100.00%,2,66.67%,1,33.33%,18.31
20260126,16,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,226,110,110,100.00%,81,73.64%,29,26.36%,18.33
20260126,16,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21832,(子)CF_300x250Banner_newtalk.tw_all_300250_3_新頭殼(R18),antifroud,知名媒體,子聯播網,6,2,2,100.00%,1,50.00%,1,50.00%,15.00
20260126,16,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21833,(子)CF_300x250Banner_newtalk.tw_all_300250_4_新頭殼(R18),,知名媒體,子聯播網,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260126,16,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,25,12,12,100.00%,9,75.00%,3,25.00%,3.50
20260126,16,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,421,210,210,100.00%,114,54.29%,96,45.71%,3.64
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,24,11,11,100.00%,3,27.27%,8,72.73%,3.33
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,100","1,036","1,036",100.00%,733,70.75%,303,29.25%,5.79
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,133,66,66,100.00%,41,62.12%,25,37.88%,4.63
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"1,474",728,728,100.00%,153,21.02%,575,78.98%,8.44
20260126,16,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,702,348,348,100.00%,323,92.82%,25,7.18%,21.14
20260126,16,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,318,157,157,100.00%,138,87.90%,19,12.10%,12.90
20260126,16,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,56,28,28,100.00%,20,71.43%,8,28.57%,1.63
20260126,16,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,109,54,54,100.00%,36,66.67%,18,33.33%,2.63
20260126,16,富盈數據股份有限公司,3703,繁體小說,22022,MW_置底創意(非展開)_繁體小說-mobile,,,,62,31,31,100.00%,28,90.32%,3,9.68%,30.10
20260126,16,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,717,352,352,100.00%,275,78.12%,77,21.88%,10.30
20260126,16,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,66,33,33,100.00%,23,69.70%,10,30.30%,5.47
20260126,16,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"66,945","32,973","32,973",100.00%,"20,499",62.17%,"12,474",37.83%,4.88
20260126,16,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"61,753","30,341","30,341",100.00%,"19,095",62.93%,"11,246",37.07%,5.07
20260126,16,艾得基客行銷顧問股份有限公司,3719,遠見雜誌,22100,MW_320x480_文中創意_遠見_健康遠見,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,30.34
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,42,20,20,100.00%,13,65.00%,7,35.00%,7.97
20260126,16,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,144,65,65,100.00%,50,76.92%,15,23.08%,12.35
20260126,16,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,401,74,74,100.00%,23,31.08%,51,68.92%,0.94
20260126,16,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,379,185,185,100.00%,175,94.59%,10,5.41%,43.41
20260126,16,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,818,407,407,100.00%,362,88.94%,45,11.06%,39.82
20260126,16,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,136,68,68,100.00%,63,92.65%,5,7.35%,6.89
20260126,16,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,31,13,13,100.00%,3,23.08%,10,76.92%,4.71
20260126,16,艾得基客行銷顧問股份有限公司,3738,痞客邦,22226,MW_文章頁-置底-痞客邦,,知名媒體,,"1,189",588,588,100.00%,35,5.95%,553,94.05%,2.30
20260126,16,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,670,334,334,100.00%,293,87.72%,41,12.28%,18.12
20260126,16,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"10,674","5,199","5,199",100.00%,"3,742",71.98%,"1,457",28.02%,9.21
20260126,16,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,382,191,191,100.00%,134,70.16%,57,29.84%,3.10
20260126,16,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,33,16,16,100.00%,9,56.25%,7,43.75%,7.77
